Reference, Structure, Fingerprint, Rotation #
pose1, pose2, 0.8263290263465355, 
pose1, pose3, 0.7624197891221721, 
pose1, pose4, 0.5658615337362303, 
pose1, pose5, 0.45838150278025264, 
pose2, pose3, 0.7811525998232891, 
pose3, pose4, 0.6009726396886147, 
pose4, pose5, 0.6108237393640742, 
pose4, pose8, 0.4200243499434938, 
pose5, pose8, 0.670845590748049, 
