Reference, Structure, Fingerprint, Rotation #
pose1, pose2, 0.6666666666666666, 
pose1, pose7, 0.6666666666666666, 
pose2, pose7, 0.8333333333333334, 
pose3, pose8, 0.5, 
pose4, pose6, 0.7692307692307693, 
pose4, pose9, 0.5714285714285714, 
pose6, pose9, 0.7692307692307693, 
