Reference, Structure, Fingerprint, Rotation #
pose1, pose2, 0.5652173913043478, 
pose1, pose5, 0.7441860465116279, 
pose1, pose7, 0.7172313460679935, 
pose2, pose5, 0.5704443517540164, 
pose2, pose7, 0.7083333333333334, 
pose3, pose8, 0.6338028169014085, 
