Reference, Structure, Fingerprint, Rotation #
pose1, pose2, 0.75, 
pose1, pose5, 0.6666666666666666, 
pose1, pose6, 0.5555555555555556, 
pose1, pose7, 0.7142857142857143, 
pose1, pose9, 0.5263157894736842, 
pose2, pose6, 0.5, 
pose2, pose7, 0.8333333333333334, 
pose3, pose8, 0.6, 
pose4, pose9, 0.5, 
pose5, pose9, 0.5263157894736842, 
pose6, pose7, 0.5714285714285714, 
pose6, pose9, 0.8421052631578947, 
pose7, pose9, 0.5333333333333333, 
