Reference, Structure, Fingerprint, Rotation #
pose1, pose2, 0.5641025641025641, 
pose1, pose4, 0.7142857142857143, 
pose1, pose5, 0.6829268292682927, 
pose2, pose4, 0.5714285714285714, 
pose2, pose5, 0.6470588235294118, 
pose4, pose5, 0.7027027027027027, 
