Fingerprint values
 ,pose1.pdb, pose2.pdb, pose3.pdb, pose4.pdb, pose5.pdb, pose6.pdb, pose7.pdb, pose8.pdb, pose9.pdb, 
pose1.pdb, 1.0, 0.57, 0.0, 0.0, 0.74, 0.0, 0.72, 0.0, 0.0, 
pose2.pdb, 0.57, 1.0, 0.0, 0.0, 0.57, 0.0, 0.71, 0.0, 0.0, 
pose3.pdb, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.63, 0.0, 
pose4.pdb, 0.0, 0.0, 0.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.33, 
pose5.pdb, 0.74, 0.57, 0.0, 0.0, 1.0, 0.0, 0.47, 0.0, 0.0, 
pose6.pdb, 0.0, 0.0, 0.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.15, 
pose7.pdb, 0.72, 0.71, 0.0, 0.0, 0.47, 0.0, 1.0, 0.0, 0.0, 
pose8.pdb, 0.0, 0.0, 0.63, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 
pose9.pdb, 0.0, 0.0, 0.0, 0.33, 0.0, 0.15, 0.0, 0.0, 1.0, 
