RMS values
 ,pose1_0rot.pdb, pose2_3rot.pdb, pose3_1rot.pdb, pose4_0rot.pdb, pose5_0rot.pdb, pose6_0rot.pdb, pose7_2rot.pdb, pose8_1rot.pdb, pose9_1rot.pdb, 
pose1_0rot.pdb, 0.0, 5.170564651489258, 4.4564032554626465, 5.152409076690674, 3.892059326171875, 4.624081611633301, 5.762092590332031, 2.982419967651367, 4.393394470214844, 
pose2_3rot.pdb, 5.170564651489258, 0.0, 5.537746429443359, 7.322281360626221, 4.262759685516357, 6.316014289855957, 6.714052200317383, 6.143799781799316, 6.367455959320068, 
pose3_1rot.pdb, 4.4564032554626465, 5.537746429443359, 0.0, 5.97598123550415, 5.737469673156738, 7.051114559173584, 6.78855037689209, 3.7029995918273926, 6.346541881561279, 
pose4_0rot.pdb, 5.152409076690674, 7.322281360626221, 5.97598123550415, 0.0, 6.878338813781738, 5.662467956542969, 6.254490375518799, 4.994104862213135, 4.9933905601501465, 
pose5_0rot.pdb, 3.892059326171875, 4.262759685516357, 5.737469673156738, 6.878338813781738, 0.0, 5.254227161407471, 6.436229705810547, 5.283115863800049, 5.042367935180664, 
pose6_0rot.pdb, 4.624081611633301, 6.316014289855957, 7.051114559173584, 5.662467956542969, 5.254227161407471, 0.0, 6.596776962280273, 5.999083995819092, 6.184676170349121, 
pose7_2rot.pdb, 5.762092590332031, 6.714052200317383, 6.78855037689209, 6.254490375518799, 6.436229705810547, 6.596776962280273, 0.0, 6.374534606933594, 4.981255531311035, 
pose8_1rot.pdb, 2.982419967651367, 6.143799781799316, 3.7029995918273926, 4.994104862213135, 5.283115863800049, 5.999083995819092, 6.374534606933594, 0.0, 4.716155052185059, 
pose9_1rot.pdb, 4.393394470214844, 6.367455959320068, 6.346541881561279, 4.9933905601501465, 5.042367935180664, 6.184676170349121, 4.981255531311035, 4.716155052185059, 0.0, 
