Reference, Structure, Fingerprint, Rotation #
pose9, pose3, 0.5178008064857771, 
pose9, pose1, 0.5233951675105292, 
pose7, pose6, 0.7514390803127389, 
pose4, pose3, 0.6378522083071634, 
pose4, pose1, 0.7998801046856978, 
pose3, pose1, 0.7355371900826446, 
