Reference, Structure, Fingerprint, Rotation #
pose4, pose3, 0.5665443796184455, 
pose4, pose2, 0.5020910498188433, 
pose3, pose2, 0.57476703355111, 
pose3, pose1, 0.6614124673448525, 
pose2, pose1, 0.8083924960518597, 
