Reference, Structure, Fingerprint, Rotation #
pose8, pose5, 0.7535069030068907, 
pose8, pose4, 0.5557736027562492, 
pose5, pose4, 0.6495331097145891, 
pose5, pose1, 0.5077720207253886, 
pose4, pose3, 0.5920247095715319, 
pose4, pose1, 0.5486120462630807, 
pose3, pose2, 0.7478855247461473, 
pose3, pose1, 0.8238877251219109, 
pose2, pose1, 0.9064327485380117, 
